"";"Tipo";"pH";"Sulfatos";"Alcohol";"Tonalidad";"Calidad";"Precio"
"1896";"Blanco";3,09;0,57;9,4;"Verdoso";5;3,26
"1898";"Blanco";3,17;0,45;10;"Dorado";6;4,45
"1899";"Blanco";3,15;0,45;10,3;"Dorado";6;4,04
"1900";"Blanco";3,27;0,67;10,8;"Dorado";6;4,94
"1901";"Blanco";3,13;0,38;10,5;"Dorado";6;3,83
"1902";"Blanco";3,27;0,67;10,8;"Dorado";6;4,66
"1904";"Blanco";3,2;0,41;9,9;"Verdoso";6;4,89
"1905";"Blanco";3,2;0,41;9,9;"Verdoso";6;4,41
"1906";"Blanco";3,2;0,41;9,9;"Verdoso";5;2,83
"1907";"Blanco";3,2;0,41;9,9;"Verdoso";6;4,04
"1908";"Blanco";3,2;0,42;10,4;"Dorado";7;4,56
"1909";"Blanco";3,21;0,41;10,4;"Dorado";6;4,38
"1911";"Blanco";3,53;0,51;12,5;"Ocre";8;5,81
"1912";"Blanco";3,36;0,45;10;"Dorado";6;3,13
"1913";"Blanco";3,29;0,63;10;"Dorado";6;3,51
"1914";"Blanco";3,29;0,62;10;"Dorado";5;5,06
"1915";"Blanco";3,09;0,44;9,1;"Verdoso";6;5,25
"1916";"Blanco";3,21;0,38;10,6;"Dorado";6;3,66
"1917";"Blanco";3,19;0,37;10,5;"Dorado";5;4,64
"1919";"Blanco";3,54;0,59;10,1;"Dorado";6;4,79
"1920";"Blanco";3,61;0,61;10,3;"Dorado";7;4,34
"1921";"Blanco";3,19;0,37;10,5;"Dorado";5;4,57
"1922";"Blanco";3,21;0,38;10,6;"Dorado";6;5,26
"1923";"Blanco";3,16;0,36;10,4;"Dorado";6;4,33
"1925";"Blanco";3,18;0,59;10,5;"Dorado";5;4,72
"1926";"Blanco";2,96;0,6;10;"Dorado";6;3,43
"1927";"Blanco";3,19;0,65;10;"Dorado";6;5,13
"1928";"Blanco";3,23;0,5;9,6;"Verdoso";6;3,61
"1929";"Blanco";3,17;0,51;10,4;"Dorado";5;4,7
"1930";"Blanco";3,36;0,6;12,5;"Ocre";8;6,49
"1931";"Blanco";3,2;0,39;10,6;"Dorado";5;3,1
"1933";"Blanco";3,11;0,44;9,8;"Verdoso";5;2,39
"1934";"Blanco";3,25;0,38;10,8;"Dorado";5;3,83
"1937";"Blanco";3,28;0,42;9,3;"Verdoso";6;3,3
"1938";"Blanco";3,45;0,53;10,4;"Dorado";5;3,2
"1939";"Blanco";3,43;0,85;10,2;"Dorado";7;4,25
"1940";"Blanco";3,19;0,55;9;"Verdoso";7;5,39
"1941";"Blanco";3,2;0,54;10;"Dorado";6;3,75
"1942";"Blanco";3,18;0,47;9,1;"Verdoso";6;3,29
"1943";"Blanco";3,29;0,76;10;"Dorado";5;4,9
"1944";"Blanco";3,29;0,75;10;"Dorado";6;3,93
"1945";"Blanco";3,28;0,4;9,6;"Verdoso";6;5,36
"1948";"Blanco";3,15;0,5;10;"Dorado";6;4,63
"1949";"Blanco";3,15;0,47;10;"Dorado";5;4,84
"1952";"Blanco";3,14;0,51;9,6;"Verdoso";6;3,16
"1954";"Blanco";3,25;0,57;9,6;"Verdoso";6;5,48
"1955";"Blanco";2,89;0,38;9;"Verdoso";6;3,92
"1956";"Blanco";2,89;0,38;9;"Verdoso";6;3,48
"1957";"Blanco";3,15;0,78;9,5;"Verdoso";6;5,36
"1958";"Blanco";3;0,42;10,4;"Dorado";6;5,13
"1959";"Blanco";3,2;0,59;10,6;"Dorado";6;3,8
"1960";"Blanco";3,28;0,5;10,2;"Dorado";6;3,94
"1962";"Blanco";3,4;0,39;9,7;"Verdoso";6;5,24
"1963";"Blanco";2,89;0,38;9;"Verdoso";6;3,29
"1965";"Blanco";3,4;0,71;12,3;"Ocre";7;5,87
"1966";"Blanco";3,49;0,62;10,8;"Dorado";6;5,38
"1967";"Blanco";3,12;0,45;9,4;"Verdoso";6;3
"1968";"Blanco";3,17;0,64;10,6;"Dorado";6;5,47
"1970";"Blanco";3,12;0,45;9,4;"Verdoso";6;4,02
"1971";"Blanco";3,17;0,64;10,6;"Dorado";6;4,52
"1972";"Blanco";3,34;0,56;10;"Dorado";5;4,78
"1973";"Blanco";3,1;0,51;9,2;"Verdoso";6;4,06
"1974";"Blanco";3,51;0,38;12,5;"Ocre";7;5,76
"1975";"Blanco";3,51;0,38;12,5;"Ocre";7;6,4
"1976";"Blanco";3,32;0,51;10,4;"Dorado";7;4,03
"1977";"Blanco";3,15;0,46;10;"Dorado";7;5,28
"1978";"Blanco";3,22;0,64;10;"Dorado";6;5,49
"1979";"Blanco";3,32;0,51;10,4;"Dorado";7;4,42
"1980";"Blanco";3,15;0,46;10;"Dorado";7;5,2
"1981";"Blanco";3,1;0,52;9;"Verdoso";6;4,25
"1982";"Blanco";3,12;0,53;9,2;"Verdoso";6;5,18
"1983";"Blanco";3,1;0,51;9,2;"Verdoso";6;5,07
"1985";"Blanco";3,51;0,38;12,5;"Ocre";7;6,61
"1986";"Blanco";3,48;0,39;10,8;"Dorado";7;4,72
"1987";"Blanco";3,12;0,66;10,1;"Dorado";5;3,12
"1988";"Blanco";3,39;0,46;9,7;"Verdoso";6;4,91
"1989";"Blanco";3,18;0,61;9,3;"Verdoso";7;5,58
"1990";"Blanco";3,18;0,61;9,3;"Verdoso";7;4,95
"1991";"Blanco";3,1;0,46;10,6;"Dorado";5;3,67
"1992";"Blanco";3,36;0,47;10,2;"Dorado";6;4,51
"1993";"Blanco";3,08;0,56;12,2;"Ocre";6;4,18
"1995";"Blanco";3,18;0,41;10;"Dorado";5;3,8
"1998";"Blanco";3,35;0,44;9,4;"Verdoso";5;3,4
"2002";"Blanco";3,23;0,52;9,2;"Verdoso";5;2,4
"2004";"Blanco";3,24;0,66;12,6;"Ocre";6;5,46
"2005";"Blanco";3,18;0,41;10;"Dorado";5;5,19
"2006";"Blanco";3,39;0,39;12,8;"Ocre";7;5,87
"2007";"Blanco";3,17;0,51;9,4;"Verdoso";5;2,7
"2008";"Blanco";3,26;0,53;10,3;"Dorado";6;4,76
"2010";"Blanco";2,97;0,47;9;"Verdoso";6;5,11
"2011";"Blanco";3,3;0,79;9,6;"Verdoso";6;4,54
"2012";"Blanco";3,16;0,5;10,5;"Dorado";5;3,25
"2013";"Blanco";3,16;0,5;10,5;"Dorado";5;5,07
"2014";"Blanco";2,97;0,47;9;"Verdoso";6;3,98
"2015";"Blanco";3,3;0,79;9,6;"Verdoso";6;3,84
"2016";"Blanco";3,19;0,33;9,8;"Verdoso";6;4,98
"2017";"Blanco";3,1;0,47;9;"Verdoso";5;3,16
"2018";"Blanco";3,19;0,33;9,8;"Verdoso";6;4,84
"2019";"Blanco";3,31;0,56;10,5;"Dorado";6;4,91
"2020";"Blanco";3,16;0,37;12,7;"Ocre";7;6,17
"2021";"Blanco";3,25;0,54;10,4;"Dorado";6;4,54
"2022";"Blanco";3,25;0,54;10,4;"Dorado";6;3,11
"2023";"Blanco";3,25;0,54;10,4;"Dorado";6;3,3
"2024";"Blanco";3,34;0,52;10,5;"Dorado";7;4,72
"2025";"Blanco";3,25;0,54;10,4;"Dorado";6;3,22
"2026";"Blanco";3,25;0,54;10,4;"Dorado";6;4,19
"2027";"Blanco";3,09;0,45;9,4;"Verdoso";5;2,04
"2028";"Blanco";3,06;0,46;9,1;"Verdoso";5;2,99
"2029";"Blanco";3,1;0,49;9,3;"Verdoso";5;3,06
"2030";"Blanco";3,09;0,45;9,4;"Verdoso";5;2,02
"2031";"Blanco";3,21;0,38;9,8;"Verdoso";5;2,38
"2032";"Blanco";3,18;0,61;9,9;"Verdoso";7;4,16
"2033";"Blanco";3,07;0,57;9,2;"Verdoso";4;3,32
"2034";"Blanco";3,35;0,47;12,1;"Ocre";8;6,89
"2035";"Blanco";3,38;0,49;12,2;"Ocre";7;6,4
"2036";"Blanco";3,27;0,6;9,8;"Verdoso";5;3,46
"2037";"Blanco";3,35;0,64;12,4;"Ocre";8;6,91
"2038";"Blanco";3,18;0,61;9,9;"Verdoso";7;4,37
"2039";"Blanco";3,26;0,54;9,2;"Verdoso";5;2,14
"2041";"Blanco";3,3;0,69;10,4;"Dorado";6;5,16
"2042";"Blanco";3,43;0,65;12,9;"Ocre";8;5,94
"2043";"Blanco";3,26;0,54;9,3;"Verdoso";6;4,64
"2046";"Blanco";3,53;0,42;12,4;"Ocre";5;3,93
"2047";"Blanco";3,44;0,53;9,8;"Verdoso";6;3,75
"2048";"Blanco";3,44;0,53;9,8;"Verdoso";6;5,15
"2049";"Blanco";3,48;0,56;10,5;"Dorado";7;5,68
"2050";"Blanco";3,03;0,54;9,1;"Verdoso";5;2,95
"2051";"Blanco";3,24;0,44;10,1;"Dorado";5;3,92
"2052";"Blanco";3,46;0,51;10,6;"Dorado";7;4,88
"2053";"Blanco";3,41;0,51;10,5;"Dorado";7;4,91
"2054";"Blanco";3,48;0,56;10,5;"Dorado";7;5,58
"2055";"Blanco";3,44;0,53;9,8;"Verdoso";6;3,17
"2056";"Blanco";3,3;0,4;12,9;"Ocre";7;6,29
"2057";"Blanco";2,95;0,52;9,5;"Verdoso";5;2,83
"2058";"Blanco";3,29;0,72;9,8;"Verdoso";6;4,23
"2060";"Blanco";2,95;0,52;9,5;"Verdoso";5;2,32
"2061";"Blanco";3,22;0,45;9,3;"Verdoso";5;2,18
"2062";"Blanco";3,35;0,38;9,5;"Verdoso";5;2,94
"2063";"Blanco";3,17;0,39;9,4;"Verdoso";6;3,55
"2066";"Blanco";3,22;0,43;9,4;"Verdoso";6;3,25
"2067";"Blanco";3,17;0,39;9,4;"Verdoso";6;3,16
"2069";"Blanco";3,09;0,52;9,6;"Verdoso";5;2,73
"2070";"Blanco";3;0,73;9,3;"Verdoso";6;5,03
"2071";"Blanco";3,14;0,76;10;"Dorado";5;5,28
"2072";"Blanco";3,25;0,45;12,5;"Ocre";6;4,04
"2073";"Blanco";3,36;0,48;9,6;"Verdoso";7;4,39
"2074";"Blanco";3,24;0,36;9,4;"Verdoso";6;3,5
"2075";"Blanco";3,03;0,61;9,5;"Verdoso";5;3,15
"2076";"Blanco";2,99;0,39;12,4;"Ocre";7;6,73
"2077";"Blanco";3,11;0,55;10,5;"Dorado";6;3,39
"2078";"Blanco";2,97;0,58;9,2;"Verdoso";6;4,12
"2079";"Blanco";3,32;0,56;10,4;"Dorado";6;3,84
"2080";"Blanco";3,22;0,6;9,2;"Verdoso";5;2,97
"2081";"Blanco";3,33;0,51;10,6;"Dorado";6;5,26
"2082";"Blanco";3,34;0,42;9,5;"Verdoso";5;2,12
"2083";"Blanco";3,22;0,6;9,2;"Verdoso";5;3,05
"2084";"Blanco";3,29;0,58;9,6;"Verdoso";5;2,31
"2085";"Blanco";3,47;0,54;9,7;"Verdoso";6;4,69
"2086";"Blanco";3,46;0,51;9,7;"Verdoso";6;4,26
"2087";"Blanco";3,1;0,42;10,7;"Dorado";6;3,69
"2088";"Blanco";3,34;0,68;10,5;"Dorado";6;3,1
"2090";"Blanco";3,09;0,46;12,1;"Ocre";6;4,64
"2091";"Blanco";3,25;0,4;12,7;"Ocre";7;6,96
"2092";"Blanco";3,18;0,46;9,9;"Verdoso";6;5,21
"2094";"Blanco";3,37;0,58;10,7;"Dorado";6;3,63
"2095";"Blanco";3,33;0,48;12,5;"Ocre";6;5,43
"2097";"Blanco";3,29;0,54;12,5;"Ocre";6;5,03
"2098";"Blanco";3,27;0,66;10;"Dorado";5;4,11
"2100";"Blanco";3,08;0,49;9,5;"Verdoso";6;4,51
"2101";"Blanco";3,12;0,48;9,6;"Verdoso";6;5,04
"2102";"Blanco";3,2;0,62;9,9;"Verdoso";6;5,27
"2103";"Blanco";3,19;0,62;9,9;"Verdoso";5;2,73
"2107";"Blanco";3,64;0,54;10;"Dorado";7;4,32
"2108";"Blanco";3,44;0,44;12;"Ocre";6;5,42
"2109";"Blanco";3,64;0,54;10;"Dorado";7;4,92
"2110";"Blanco";3,21;0,42;10;"Dorado";6;4,42
"2111";"Blanco";3,11;0,41;12,1;"Ocre";6;5,17
"2114";"Blanco";3,17;0,39;10,3;"Dorado";7;5,71
"2115";"Blanco";3,37;0,47;10,4;"Dorado";6;4,05
"2116";"Blanco";3,08;0,45;9,1;"Verdoso";5;2,36
"2117";"Blanco";3;0,6;10,4;"Dorado";6;4,84
"2118";"Blanco";3,43;0,64;10,8;"Dorado";6;5,66
"2120";"Blanco";3,05;0,74;9,8;"Verdoso";5;2,53
"2121";"Blanco";3,05;0,74;9,8;"Verdoso";5;2,7
"2125";"Blanco";3,09;0,45;9,2;"Verdoso";6;3,06
"2126";"Blanco";3,04;0,53;12,5;"Ocre";4;5,47
"2127";"Blanco";3,36;0,44;12,6;"Ocre";6;4,49
"2128";"Blanco";3,44;0,35;12,2;"Ocre";6;4,7
"2130";"Blanco";3,43;0,79;9,7;"Verdoso";6;4,68
"2131";"Blanco";3,06;0,4;9,3;"Verdoso";5;2,45
"2132";"Blanco";3,01;0,48;9;"Verdoso";6;3,23
"2133";"Blanco";3,01;0,48;9;"Verdoso";6;5,23
"2134";"Blanco";3,01;0,48;9;"Verdoso";6;3,83
"2135";"Blanco";3,09;0,51;9,1;"Verdoso";5;2,31
"2136";"Blanco";3,09;0,51;9,1;"Verdoso";5;2,93
"2137";"Blanco";3,01;0,48;9;"Verdoso";6;5,18
"2138";"Blanco";3,31;0,54;10,4;"Dorado";5;3,41
"2139";"Blanco";3,37;0,67;9,5;"Verdoso";6;5,16
"2142";"Blanco";3,34;0,68;9,9;"Verdoso";6;5,09
"2143";"Blanco";3,22;0,62;9,9;"Verdoso";6;4,7
"2144";"Blanco";3,21;0,51;9;"Verdoso";6;5,47
"2145";"Blanco";3,49;0,58;10;"Dorado";6;3
"2146";"Blanco";3,49;0,64;9,7;"Verdoso";6;3,1
"2148";"Blanco";3,49;0,5;10,2;"Dorado";7;5,65
"2150";"Blanco";3,07;0,52;9,6;"Verdoso";7;4,48
"2152";"Blanco";3;0,38;12,1;"Ocre";7;6,92
"2153";"Blanco";3,07;0,52;9,6;"Verdoso";7;4,56
"2154";"Blanco";3;0,38;12,1;"Ocre";7;6,31
"2156";"Blanco";2,98;0,65;9,4;"Verdoso";5;2,27
"2157";"Blanco";3,32;0,5;10,4;"Dorado";6;3,09
"2158";"Blanco";3,25;0,39;9,5;"Verdoso";5;2,61
"2159";"Blanco";3,01;0,76;12,3;"Ocre";6;5,13
"2160";"Blanco";3,12;0,74;9,9;"Verdoso";7;5,96
"2161";"Blanco";3,24;0,48;10,1;"Dorado";5;5,06
"2162";"Blanco";3,09;0,63;9,2;"Verdoso";6;4,36
"2163";"Blanco";3,08;0,77;10,4;"Dorado";7;4,96
"2164";"Blanco";3,2;0,42;9,1;"Verdoso";5;3,49
"2165";"Blanco";3,12;0,47;10;"Dorado";6;4,51
"2167";"Blanco";3,08;0,61;9,8;"Verdoso";5;2,39
"2168";"Blanco";3,08;0,6;9,8;"Verdoso";6;3,4
"2169";"Blanco";3,19;0,69;9,4;"Verdoso";6;4,49
"2173";"Blanco";3,16;0,39;12,7;"Ocre";7;6,78
"2175";"Blanco";3,13;0,5;10,2;"Dorado";6;4,81
"2176";"Blanco";3,13;0,5;10,2;"Dorado";6;5,01
"2177";"Blanco";3,15;0,38;12,7;"Ocre";7;5,63
"2179";"Blanco";3,38;0,38;12,3;"Ocre";7;5,01
"2181";"Blanco";3,35;0,39;9,4;"Verdoso";5;3
"2182";"Blanco";3,13;0,35;10,1;"Dorado";6;5,35
"2183";"Blanco";2,86;0,36;9,7;"Verdoso";6;4,87
"2184";"Blanco";3,42;0,51;10,1;"Dorado";7;4,33
"2185";"Blanco";2,86;0,36;9,7;"Verdoso";6;4,34
"2187";"Blanco";3,47;0,5;10,8;"Dorado";7;4,56
"2188";"Blanco";3,42;0,49;10,8;"Dorado";7;5,59
"2189";"Blanco";3,19;0,58;9,5;"Verdoso";6;3,64
"2190";"Blanco";2,94;0,44;9,1;"Verdoso";5;2,26
"2191";"Blanco";3,32;0,49;10,9;"Dorado";6;5,96
"2192";"Blanco";3,2;0,52;9,4;"Verdoso";5;2,41
"2193";"Blanco";2,97;0,28;10,8;"Dorado";5;3,99
"2194";"Blanco";2,97;0,29;10,8;"Dorado";5;3,23
"2195";"Blanco";3,45;0,5;10,5;"Dorado";7;5,33
"2196";"Blanco";3,2;0,52;9,4;"Verdoso";5;2,19
"2197";"Blanco";3,17;0,44;10,8;"Dorado";6;4,85
"2198";"Blanco";3,35;0,48;10,5;"Dorado";8;5,06
"2200";"Blanco";3,11;0,54;9,4;"Verdoso";6;3,53
"2201";"Blanco";2,88;0,38;10,8;"Dorado";6;5,52
"2202";"Blanco";2,97;0,28;10,8;"Dorado";5;5,34
"2203";"Blanco";2,97;0,29;10,8;"Dorado";5;4,97
"2204";"Blanco";2,99;0,61;9,8;"Verdoso";6;3,06
"2205";"Blanco";2,99;0,61;9,8;"Verdoso";6;3,17
"2206";"Blanco";3,43;0,38;9,6;"Verdoso";5;2,21
"2207";"Blanco";3,43;0,38;9,6;"Verdoso";5;2,46
"2208";"Blanco";3,34;0,48;9,5;"Verdoso";5;3,39
"2209";"Blanco";3,48;0,69;10,7;"Dorado";6;4,19
"2210";"Blanco";3,25;0,65;12,4;"Ocre";8;6,18
"2217";"Blanco";3,23;0,5;10,9;"Dorado";6;4,18
"2218";"Blanco";3,23;0,5;10,8;"Dorado";6;5,38
"2219";"Blanco";3,12;0,5;9,6;"Verdoso";6;3,21
"2220";"Blanco";3,18;0,58;9;"Verdoso";5;2,35
"2221";"Blanco";2,85;0,5;9;"Verdoso";5;2,03
"2222";"Blanco";3,36;0,6;10,4;"Dorado";6;4,38
"2224";"Blanco";3,26;0,55;9,3;"Verdoso";5;2,68
"2226";"Blanco";3,32;0,45;9,1;"Verdoso";4;2,46
"2227";"Blanco";3,23;0,62;9,4;"Verdoso";6;5,12
"2228";"Blanco";3,23;0,62;9,4;"Verdoso";6;4,84
"2229";"Blanco";3,18;0,6;10,5;"Dorado";6;3,58
"2232";"Blanco";3,26;0,64;10,7;"Dorado";6;3,29
"2233";"Blanco";3,33;0,42;9,5;"Verdoso";5;3
"2234";"Blanco";3,43;0,49;10,9;"Dorado";6;5,53
"2235";"Blanco";3,49;0,51;10,8;"Dorado";6;4,24
"2236";"Blanco";3,41;0,46;10,8;"Dorado";7;4,64
"2237";"Blanco";3,1;0,62;9,2;"Verdoso";5;2,61
"2238";"Blanco";3,3;0,71;10,3;"Dorado";5;4,49
"2239";"Blanco";3,3;0,71;10,3;"Dorado";5;5,27
"2241";"Blanco";3,25;0,43;9;"Verdoso";4;2,93
"2242";"Blanco";3,36;0,5;10,4;"Dorado";6;4,2
"2243";"Blanco";3,31;0,45;9,5;"Verdoso";5;3,17
"2244";"Blanco";3,31;0,45;9,5;"Verdoso";5;2,71
"2245";"Blanco";3,24;0,41;9;"Verdoso";5;2,79
"2246";"Blanco";3,09;0,57;9,5;"Verdoso";4;3,38
"2247";"Blanco";3,16;0,37;9;"Verdoso";6;3,93
"2248";"Blanco";3,16;0,72;10;"Dorado";5;4,39
"2249";"Blanco";3,07;0,53;9,1;"Verdoso";7;5,17
"2250";"Blanco";3,07;0,53;9,1;"Verdoso";7;4,97
"2251";"Blanco";3,07;0,53;9,1;"Verdoso";7;3,32
"2252";"Blanco";3,07;0,53;9,1;"Verdoso";7;3,56
"2253";"Blanco";3,34;0,45;9,5;"Verdoso";6;3,05
"2255";"Blanco";3,11;0,42;12,2;"Ocre";6;5,11
"2257";"Blanco";3,25;0,44;10,2;"Dorado";5;3,15
"2259";"Blanco";3,15;0,47;10;"Dorado";4;3,33
"2260";"Blanco";3,15;0,38;9,4;"Verdoso";5;3,3
"2261";"Blanco";3,37;0,5;12,2;"Ocre";7;6,61
"2262";"Blanco";3,4;0,47;9,2;"Verdoso";4;2,38
"2263";"Blanco";3,15;0,38;9,4;"Verdoso";5;3,34
"2264";"Blanco";3,35;0,52;9,6;"Verdoso";6;4,1
"2265";"Blanco";3,28;0,48;9,5;"Verdoso";5;3,02
"2266";"Blanco";3,35;0,72;12,5;"Ocre";6;5,21
"2267";"Blanco";3,35;0,52;9,6;"Verdoso";6;4,88
"2268";"Blanco";3,35;0,46;10;"Dorado";6;4,92
"2269";"Blanco";3,18;0,57;9,3;"Verdoso";5;3,03
"2270";"Blanco";3,14;0,55;9,3;"Verdoso";6;4,41
"2272";"Blanco";3,38;0,5;12,5;"Ocre";8;5,81
"2273";"Blanco";3,36;0,63;10,6;"Dorado";6;4,91
"2274";"Blanco";3,08;0,6;9,4;"Verdoso";5;2,5
"2275";"Blanco";3,19;0,4;9,1;"Verdoso";6;3,21
"2276";"Blanco";3,23;0,41;9;"Verdoso";6;3,31
"2280";"Blanco";3,17;0,39;10;"Dorado";5;5,36
"2281";"Blanco";3,06;0,47;9,7;"Verdoso";5;2,9
"2282";"Blanco";3,24;0,44;9,5;"Verdoso";6;4,73
"2283";"Blanco";3,12;0,48;9,4;"Verdoso";5;2,61
"2285";"Blanco";3,25;0,46;9;"Verdoso";5;3,25
"2286";"Blanco";3,3;0,53;10,7;"Dorado";7;5,05
"2287";"Blanco";3,08;0,67;9;"Verdoso";4;2,61
"2288";"Blanco";3,14;0,5;9,1;"Verdoso";6;3,31
"2289";"Blanco";3,26;0,6;10,8;"Dorado";7;5,5
"2290";"Blanco";3,31;0,6;10,1;"Dorado";4;2,06
"2291";"Blanco";3,17;0,62;9,9;"Verdoso";6;4,13
"2292";"Blanco";3,17;0,62;9,8;"Verdoso";5;2,59
"2293";"Blanco";3,17;0,63;9,8;"Verdoso";5;2,83
"2294";"Blanco";3,16;0,66;9,5;"Verdoso";6;3,91
"2295";"Blanco";3,23;0,46;9,5;"Verdoso";5;3,07
"2297";"Blanco";3,06;0,6;9,5;"Verdoso";5;3,2
"2298";"Blanco";3,06;0,6;9,5;"Verdoso";5;2,22
"2299";"Blanco";3,06;0,59;9,4;"Verdoso";5;2,94
"2300";"Blanco";3,06;0,64;9,7;"Verdoso";5;2,41
"2301";"Blanco";3,41;0,78;13,9;"Ocre";7;5,34
"2302";"Blanco";3,22;0,45;10,1;"Dorado";4;2,41
"2303";"Blanco";3,12;0,42;10,5;"Dorado";6;4,05
"2304";"Blanco";3,42;0,5;12,6;"Ocre";6;4,23
"2305";"Blanco";2,89;0,34;10,9;"Dorado";5;4,13
"2306";"Blanco";3,15;0,6;10;"Dorado";5;4,19
"2308";"Blanco";3,11;0,48;10;"Dorado";6;4,4
"2309";"Blanco";3,14;0,46;9,2;"Verdoso";5;2,47
"2310";"Blanco";3,35;0,45;9,5;"Verdoso";5;2,21
"2311";"Blanco";3,1;0,5;12,3;"Ocre";6;4,47
"2312";"Blanco";3,1;0,5;12,3;"Ocre";6;4,69
"2313";"Blanco";3,32;0,43;10;"Dorado";5;5,3
"2314";"Blanco";3,41;0,5;10,8;"Dorado";6;4,51
"2315";"Blanco";3,49;0,71;10,5;"Dorado";7;4,68
"2316";"Blanco";3,06;0,61;9,2;"Verdoso";6;5,08
"2317";"Blanco";2,96;0,5;9,1;"Verdoso";5;2,02
"2318";"Blanco";3,49;0,71;10,5;"Dorado";7;4,27
"2319";"Blanco";3,45;0,5;10,2;"Dorado";7;5,6
"2321";"Blanco";3,5;0,52;10,4;"Dorado";5;5,29
"2323";"Blanco";3,26;0,44;12,4;"Ocre";8;6,03
"2324";"Blanco";3,14;0,39;10,9;"Dorado";7;5,41
"2325";"Blanco";3,15;0,46;10,2;"Dorado";5;3,14
"2327";"Blanco";2,99;0,59;9,4;"Verdoso";5;2,65
"2328";"Blanco";3,35;0,47;10,5;"Dorado";5;4,55
"2329";"Blanco";3,12;0,62;9,4;"Verdoso";5;2,2
"2330";"Blanco";3,35;0,56;10,4;"Dorado";6;4,07
"2331";"Blanco";3,25;0,47;9,5;"Verdoso";6;4,65
"2333";"Blanco";3,02;0,5;9,1;"Verdoso";6;3,56
"2334";"Blanco";3,28;0,61;9,2;"Verdoso";5;2,01
"2335";"Blanco";3,14;0,49;9,6;"Verdoso";6;4,2
"2336";"Blanco";3,02;0,5;9,1;"Verdoso";6;4,32
"2337";"Blanco";3,28;0,61;9,2;"Verdoso";5;3,05
"2338";"Blanco";3,17;0,39;10,8;"Dorado";7;5,33
"2339";"Blanco";3,14;0,49;9,6;"Verdoso";6;5,38
"2340";"Blanco";3,31;0,37;12,6;"Ocre";3;2,18
"2342";"Blanco";3,28;0,61;10,2;"Dorado";6;4,53
"2343";"Blanco";3,33;0,43;9,4;"Verdoso";5;2,34
"2344";"Blanco";3,17;0,43;10;"Dorado";5;4,76
"2345";"Blanco";3,26;0,55;12,2;"Ocre";6;5,71
"2346";"Blanco";3,22;0,56;10,5;"Dorado";6;4,86
"2348";"Blanco";3,3;0,54;9,8;"Verdoso";6;3,37
"2351";"Blanco";3,15;0,55;10,2;"Dorado";6;3,63
"2352";"Blanco";3,16;0,5;9,4;"Verdoso";6;3,76
"2353";"Blanco";3,22;0,56;10,5;"Dorado";6;3,15
"2354";"Blanco";3,09;0,5;9,1;"Verdoso";5;3,03
"2355";"Blanco";3,25;0,48;12,2;"Ocre";7;6,18
"2356";"Blanco";3,42;0,43;9,5;"Verdoso";5;3,14
"2357";"Blanco";3,4;0,85;9,3;"Verdoso";6;4,35
"2358";"Blanco";3,3;0,96;9,8;"Verdoso";7;5,4
"2359";"Blanco";3,3;0,97;9,8;"Verdoso";7;4,1
"2360";"Blanco";3,3;0,54;9,8;"Verdoso";6;4,73
"2361";"Blanco";3,3;0,54;9,8;"Verdoso";6;4,18
"2363";"Blanco";3,37;0,57;10,2;"Dorado";6;3,28
"2364";"Blanco";3,22;0,69;9,5;"Verdoso";6;4,13
"2366";"Blanco";3,08;0,44;9,2;"Verdoso";5;2,56
"2367";"Blanco";3,21;0,6;10,9;"Dorado";6;4,03
"2368";"Blanco";3,42;0,4;9,3;"Verdoso";7;4,96
"2369";"Blanco";3,42;0,4;9,3;"Verdoso";7;4,8
"2370";"Blanco";3,41;0,46;9,8;"Verdoso";7;4,98
"2371";"Blanco";3,12;0,39;9,3;"Verdoso";7;5,49
"2372";"Blanco";3,12;0,39;9,3;"Verdoso";7;5,32
"2373";"Blanco";3,4;0,45;9,4;"Verdoso";5;2,61
"2374";"Blanco";3,2;0,46;10,4;"Dorado";9;5,2
"2375";"Blanco";3,24;0,58;12,1;"Ocre";6;4,92
"2377";"Blanco";3,12;0,53;9;"Verdoso";5;2,55
"2378";"Blanco";3,37;0,82;9,5;"Verdoso";7;4,64
"2381";"Blanco";3,08;0,61;9,3;"Verdoso";6;3,39
"2382";"Blanco";3,37;0,82;9,5;"Verdoso";7;5,05
"2384";"Blanco";3,12;0,53;9;"Verdoso";5;2,83
"2385";"Blanco";3,27;0,3;9,3;"Verdoso";6;3,39
"2386";"Blanco";3,27;0,29;9,2;"Verdoso";6;5,33
"2387";"Blanco";3,27;0,29;9,2;"Verdoso";6;5,47
"2388";"Blanco";3,46;0,45;10;"Dorado";7;4,38
"2389";"Blanco";3,27;0,3;9,3;"Verdoso";6;3,68
"2390";"Blanco";3,27;0,29;9,2;"Verdoso";6;4,23
"2391";"Blanco";3,39;0,69;10,9;"Dorado";7;5,73
"2392";"Blanco";3,1;0,56;10;"Dorado";5;3,28
"2393";"Blanco";3,39;0,69;10,9;"Dorado";7;5,96
"2394";"Blanco";3,03;0,52;9,3;"Verdoso";5;2,92
"2395";"Blanco";3,09;0,43;9;"Verdoso";5;2,28
"2396";"Blanco";3,02;0,58;9,2;"Verdoso";6;3,44
"2397";"Blanco";3,28;0,77;9,6;"Verdoso";6;4,61
"2398";"Blanco";3,42;0,4;9,4;"Verdoso";6;5,16
"2401";"Blanco";3,19;0,47;9,3;"Verdoso";5;2,66
